STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400310,200,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400311,122,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400312,239,94
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400313,156,17
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400314,78,-11
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400315,161,-22
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400316,228,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400317,217,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400318,183,78
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400319,172,22
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400320,161,39
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400321,211,39
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400322,117,44
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400323,106,44
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400324,44,-28
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400325,44,-39
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400326,172,-17
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400327,222,94
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400328,228,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400329,189,144
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400330,228,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400331,267,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400401,283,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400402,267,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400403,300,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400404,272,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400405,167,94
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400406,156,78
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400407,178,83
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400408,133,78
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400409,183,39
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400410,211,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400411,189,28
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400412,67,0
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400413,144,-6
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400414,244,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400415,244,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400416,261,178
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400417,250,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400418,194,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400419,94,61
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400420,178,56
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400421,189,28
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400422,200,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400423,211,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400424,189,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400425,233,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400426,250,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400427,244,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400428,261,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400429,261,156
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400430,256,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400501,189,100
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400502,200,72
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400503,228,106
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400504,206,56
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400505,294,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400506,306,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400507,306,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400508,311,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400509,194,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400510,250,106
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400511,250,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400512,272,83
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400513,300,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400514,272,161
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400515,228,106
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400516,261,89
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400517,306,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400518,267,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400519,261,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400520,289,111
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400521,283,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400522,317,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400523,194,144
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400524,250,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400525,239,144
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400526,233,122
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400527,217,117
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400528,250,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400529,272,139
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400530,267,128
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400531,283,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400601,289,133
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400602,300,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400603,311,150
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400604,322,161
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400605,333,189
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400606,317,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400607,317,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400608,306,211
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400609,294,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400610,294,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400611,267,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400612,250,183
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400613,267,167
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400614,267,206
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400615,283,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400616,272,217
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400617,278,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400618,306,233
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400619,294,222
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400620,306,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400621,306,172
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400622,328,200
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400623,328,239
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400624,261,172
GHCND:USW00013893,MEMPHIS INTERNATIONAL AIRPORT TN US,19400625,300,150
