STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19280629,189,133
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19280630,300,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19280701,294,178
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19280705,256,150
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281004,261,167
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281008,250,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281009,217,117
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281010,278,94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281011,311,161
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281012,261,172
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281013,228,100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281014,167,100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281015,217,100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281016,217,172
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281017,183,128
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281018,139,100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281019,111,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281020,150,39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281021,172,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281022,150,39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281023,128,33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281024,156,33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281025,111,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281026,100,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281027,100,44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281028,78,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281029,61,-39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281030,67,-39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281031,111,-22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281101,106,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281102,83,72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281103,89,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281104,122,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281105,150,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281106,150,22
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281107,117,50
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281108,67,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281109,33,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281110,50,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281111,128,17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281112,89,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281113,100,-17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281114,156,61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281115,200,133
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281116,161,83
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281117,111,56
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281118,56,28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281119,33,0
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281120,6,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281121,67,-17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281122,33,-39
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281123,61,-44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281124,56,-44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281125,-22,-72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281126,56,-72
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281127,78,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281128,56,11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281129,67,28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281130,72,-17
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281201,11,-28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281202,89,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281203,67,-11
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281204,-6,-94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281205,-72,-133
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281206,-17,-94
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281207,-33,-83
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281208,-17,-89
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281209,33,-83
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281211,100,-28
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281212,72,33
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281213,89,50
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281214,89,67
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281215,78,67
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281216,78,61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281217,61,-44
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281218,11,-61
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,19281219,6,-72
