STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00448737,VIENNA VA US,19960130,133,-17
GHCND:USC00448737,VIENNA VA US,19960131,100,-11
GHCND:USC00448737,VIENNA VA US,19960201,-6,-100
GHCND:USC00448737,VIENNA VA US,19960202,-28,-67
GHCND:USC00448737,VIENNA VA US,19960203,-33,-111
GHCND:USC00448737,VIENNA VA US,19960204,-78,-128
GHCND:USC00448737,VIENNA VA US,19960205,-94,-194
GHCND:USC00448737,VIENNA VA US,19960206,-61,-172
GHCND:USC00448737,VIENNA VA US,19960207,44,-139
GHCND:USC00448737,VIENNA VA US,19960208,44,-139
GHCND:USC00448737,VIENNA VA US,19960209,67,-33
GHCND:USC00448737,VIENNA VA US,19960210,106,-11
GHCND:USC00448737,VIENNA VA US,19960211,106,-11
GHCND:USC00448737,VIENNA VA US,19960212,117,-28
GHCND:USC00448737,VIENNA VA US,19960213,17,-94
GHCND:USC00448737,VIENNA VA US,19960214,17,-94
GHCND:USC00448737,VIENNA VA US,19960215,111,-17
GHCND:USC00448737,VIENNA VA US,19960216,50,-33
GHCND:USC00448737,VIENNA VA US,19960217,-28,-100
GHCND:USC00448737,VIENNA VA US,19960218,-11,-83
GHCND:USC00448737,VIENNA VA US,19960219,22,-50
GHCND:USC00448737,VIENNA VA US,19960220,72,-33
GHCND:USC00448737,VIENNA VA US,19960221,111,39
GHCND:USC00448737,VIENNA VA US,19960224,167,83
GHCND:USC00448737,VIENNA VA US,19960225,156,33
GHCND:USC00448737,VIENNA VA US,19960226,206,33
GHCND:USC00448737,VIENNA VA US,19960227,117,72
GHCND:USC00448737,VIENNA VA US,19960228,167,94
GHCND:USC00448737,VIENNA VA US,19960229,178,-39
GHCND:USC00448737,VIENNA VA US,19960301,17,-83
GHCND:USC00448737,VIENNA VA US,19960302,44,-67
GHCND:USC00448737,VIENNA VA US,19960303,44,-67
GHCND:USC00448737,VIENNA VA US,19960304,11,-111
GHCND:USC00448737,VIENNA VA US,19960305,78,-50
GHCND:USC00448737,VIENNA VA US,19960306,167,78
GHCND:USC00448737,VIENNA VA US,19960307,144,33
GHCND:USC00448737,VIENNA VA US,19960308,33,-89
GHCND:USC00448737,VIENNA VA US,19960309,-44,-117
GHCND:USC00448737,VIENNA VA US,19960310,-6,-122
GHCND:USC00448737,VIENNA VA US,19960311,22,-94
GHCND:USC00448737,VIENNA VA US,19960312,67,-61
GHCND:USC00448737,VIENNA VA US,19960313,133,-39
GHCND:USC00448737,VIENNA VA US,19960314,156,6
GHCND:USC00448737,VIENNA VA US,19960315,211,56
GHCND:USC00448737,VIENNA VA US,19960316,178,28
GHCND:USC00448737,VIENNA VA US,19960317,122,22
GHCND:USC00448737,VIENNA VA US,19960318,61,33
GHCND:USC00448737,VIENNA VA US,19960319,133,17
GHCND:USC00448737,VIENNA VA US,19960320,94,17
GHCND:USC00448737,VIENNA VA US,19960321,67,6
GHCND:USC00448737,VIENNA VA US,19960322,89,-17
GHCND:USC00448737,VIENNA VA US,19960323,56,-28
GHCND:USC00448737,VIENNA VA US,19960324,100,-17
GHCND:USC00448737,VIENNA VA US,19960325,150,44
GHCND:USC00448737,VIENNA VA US,19960326,217,78
GHCND:USC00448737,VIENNA VA US,19960327,133,-11
GHCND:USC00448737,VIENNA VA US,19960328,17,6
GHCND:USC00448737,VIENNA VA US,19960329,39,-6
GHCND:USC00448737,VIENNA VA US,19960330,44,-11
GHCND:USC00448737,VIENNA VA US,19960331,128,33
