STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690403,133,61
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690404,194,61
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690405,122,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690406,133,67
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690407,156,56
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690408,156,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690409,144,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690410,161,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690411,144,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690412,172,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690413,150,50
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690414,150,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690415,150,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690416,156,50
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690417,156,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690418,139,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690419,150,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690420,161,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690421,172,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690422,172,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690423,156,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690424,133,78
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690425,133,61
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690426,161,67
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690427,178,78
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690428,161,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690429,128,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690430,128,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690501,133,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690502,150,78
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19690503,122,83
